slope,trainer,bestvalid,batchsize,esminslope,pcadim,dataset,time,validaucroctag,validprecat3,seed,timestring,testprecat3,validcost,weightsdir,savefeatures,fixedweights,espatience,currentlr,jobman_sql_condorstdout,testaucrocclip,aggtype,jobman_sql_condorstderr,jobman_sql_hostworkdir,mlphidden,testsize,testaucroctag,poolingtype,overlap,id,filtershapes,valideverynbatch,jobman_runtime,bestbatch,lr,esminbatch,outputfolder,trainingepochs,norm,jobman_endtime,jobman_sql_starttime,jobman_sql_condororigiwd,jobman_starttime,jobman_sql_priority,jobman_sql_condorslot,l1,lrinertia,agglen,trainsize,featuresh5,validbatchsize,fullyconnected,randompatches,maxtime,model,jobman_status,nblayers,nbfilters,jobman_experiment,validsize,esmeanover,testbatchsize,forcetrain,jobman_sql_hostname,poolingfactors,complexity,l2,jobman_hash,batchcount,debug,fulldataset,classifier,jobman_sql_condorglobaljobid
6.79848721113e-07,FeatureClassifier,0.835267808947,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,5945.69994187,0.835267808947,0.449588477366,1234,1:39:05,0.411819021237,-10.9668985532,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/693,,1,10,0.0213618595153,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/43.out,0.924520185786,var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/43.err,/opt/condor-7.4.2/local.brams06/execute/dir_24497/tmpa8ILme,1000,-1,0.805236165085,max,2,693,[],250,6766.98311615,144500,0.0213618594369,2500,.,0,pca,1304545538.46,1304538771.35,/data/lisa/exp/hamelphi,1304538771.47,1.0,3,0.0,0.0,162,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams06.iro.umontreal.ca,[],281160,7.17691792054e-09,960689269367753180,144501,0,0,mlp,zappa8.iro.umontreal.ca#17731.43#1304538330
-1.77745477033e-07,FeatureClassifier,0.845216976792,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,11940.701674,0.845216976792,0.460288065844,1234,3:19:00,0.41469170001,-10.8391985893,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/694,,1,10,0.0445249192417,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/2.out,0.925267221571,var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/2.err,/opt/condor-7.4.2/local.brams05/execute/dir_3693/tmpr1dilR,1000,-1,0.800568928624,max,2,694,[],250,13010.786057,183000,0.0445249193579,2500,.,0,pca,1304530968.3,1304517957.31,/data/lisa/exp/hamelphi,1304517957.52,1.0,1,0.0,0.0,122,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams05.iro.umontreal.ca,[],281160,4.95608170031e-05,2434947636673092090,183001,0,0,mlp,maggie46.iro.umontreal.ca#10823.2#1304513403
3.62442668732e-07,FeatureClassifier,0.826190267092,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,6166.79109907,0.826190267092,0.434156378601,1234,1:42:46,0.404842515646,-11.1715346089,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/695,,1,10,0.0150754200295,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/7.out,0.92169112929,var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/7.err,/opt/condor-7.4.2/local.brams0f/execute/dir_16091/tmppWnO-B,1000,-1,0.801221862721,max,2,695,[],250,7094.93586612,116000,0.0150754197501,2500,.,0,pca,1304530646.59,1304523551.4,/data/lisa/exp/hamelphi,1304523551.66,1.0,4,0.0,0.0,130,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0f.iro.umontreal.ca,[],281160,8.80042449067e-07,-3169438106985488159,116001,0,0,mlp,maggie46.iro.umontreal.ca#10823.7#1304513403
7.39717217988e-07,FeatureClassifier,0.861509415079,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,2085.12210393,0.861509415079,0.477777777778,1234,0:34:45,0.427157073971,-10.3959856975,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/696,,1,10,0.0989029332995,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/13.out,0.931438468492,mean_var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/13.err,/opt/condor-7.4.2/local.brams04/execute/dir_9357/tmpQQSfdA,1000,-1,0.828109640327,max,2,696,[],250,3105.13278389,38750,0.0989029357423,2500,.,0,pca,1304531682.55,1304528577.24,/data/lisa/exp/hamelphi,1304528577.42,1.0,7,0.0,0.0,182,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams04.iro.umontreal.ca,[],401160,8.30367792848e-07,-8206386406064289452,38751,0,0,mlp,maggie46.iro.umontreal.ca#10823.13#1304513403
1.47029603419e-07,FeatureClassifier,0.853816792915,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,13701.265569,0.853816792915,0.477366255144,1234,3:48:21,0.429157689546,-10.4358415192,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/697,,1,10,0.0150574641302,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/1.out,0.931464947988,mean_var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/1.err,/opt/condor-7.4.2/local.brams0a/execute/dir_5950/tmp_vDrPM,1000,-1,0.823331591435,max,2,697,[],250,14755.840461,196750,0.0150574639669,2500,.,0,pca,1304553153.54,1304538397.57,/data/lisa/exp/hamelphi,1304538397.7,1.0,2,0.0,0.0,134,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0a.iro.umontreal.ca,[],401160,1.65087405344e-05,-6531210207707347681,196751,0,0,mlp,zappa8.iro.umontreal.ca#17731.1#1304538330
6.25614483864e-07,FeatureClassifier,0.851018306953,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,14680.7220352,0.851018306953,0.47633744856,1234,4:04:40,0.427977839335,-10.4480825707,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/698,,1,10,0.01059058588,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/8.out,0.930947252607,mean_var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/8.err,/opt/condor-7.4.2/local.brams0b/execute/dir_1115/tmp1kVPeh,1000,-1,0.822715844081,max,2,698,[],250,15950.2725949,255750,0.0105905860589,2500,.,0,pca,1304554401.86,1304538451.47,/data/lisa/exp/hamelphi,1304538451.59,1.0,5,0.0,0.0,160,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0b.iro.umontreal.ca,[],401160,1.50409574921e-05,1510747127781505542,255751,0,0,mlp,zappa8.iro.umontreal.ca#17731.8#1304538330
1.69907555735e-07,FeatureClassifier,0.855682315245,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,7850.72803712,0.855682315245,0.47962962963,1234,2:10:50,0.425412947574,-10.4497649169,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/699,,1,10,0.0273658055812,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/14.out,0.931363641162,mean_var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/14.err,/opt/condor-7.4.2/local.brams0e/execute/dir_10993/tmp1SI6zj,1000,-1,0.82347445362,max,2,699,[],250,8851.93813705,133000,0.0273658050126,2500,.,0,pca,1304547366.42,1304538514.36,/data/lisa/exp/hamelphi,1304538514.49,1.0,1,0.0,0.0,166,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0e.iro.umontreal.ca,[],401160,6.32393576459e-07,-7702555015399919441,133001,0,0,mlp,zappa8.iro.umontreal.ca#17731.14#1304538330
4.06430229293e-07,FeatureClassifier,0.859230378801,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,5878.80754709,0.859230378801,0.483127572016,1234,1:37:58,0.425105160562,-10.4060344284,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/700,,1,10,0.043109793216,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/20.out,0.931838033576,mean_var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/20.err,/opt/condor-7.4.2/local.brams0g/execute/dir_12908/tmpzjZn7,1000,-1,0.821866500974,max,2,700,[],250,6805.10607505,97000,0.0431097925631,2500,.,0,pca,1304545380.04,1304538574.8,/data/lisa/exp/hamelphi,1304538574.93,1.0,1,0.0,0.0,144,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0g.iro.umontreal.ca,[],401160,9.32719964349e-09,-385123974442540432,97001,0,0,mlp,zappa8.iro.umontreal.ca#17731.20#1304538330
-3.02262476388e-07,FeatureClassifier,0.859621348019,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,4346.13095498,0.859621348019,0.476131687243,1234,1:12:26,0.425925925926,-10.4306820351,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/701,,1,10,0.0520605817437,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/26.out,0.931417404492,mean_var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/26.err,/opt/condor-7.4.2/local.brams0f/execute/dir_1045/tmpOxDvRB,1000,-1,0.825766336188,max,2,701,[],250,5648.56551504,76000,0.0520605814874,2500,.,0,pca,1304544281.26,1304538632.34,/data/lisa/exp/hamelphi,1304538632.7,1.0,7,0.0,0.0,160,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0f.iro.umontreal.ca,[],401160,5.05923424134e-05,314895830454725706,76001,0,0,mlp,zappa8.iro.umontreal.ca#17731.26#1304538330
-2.3914824817e-07,FeatureClassifier,0.860913990134,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,3016.26288199,0.860913990134,0.478189300412,1234,0:50:16,0.428747306864,-10.3849717835,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/702,,1,10,0.0740047767758,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/34.out,0.932905108075,mean_var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/34.err,/opt/condor-7.4.2/local.brams05/execute/dir_22948/tmpf5V2lm,1000,-1,0.825842656815,max,2,702,[],250,5585.37054896,55500,0.0740047783629,2500,.,0,pca,1304544276.95,1304538691.46,/data/lisa/exp/hamelphi,1304538691.58,1.0,2,0.0,0.0,154,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams05.iro.umontreal.ca,[],401160,9.63211074991e-06,-1029206287109959684,55501,0,0,mlp,zappa8.iro.umontreal.ca#17731.34#1304538330
6.46487808027e-07,FeatureClassifier,0.856371141583,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,4988.5899291,0.856371141583,0.482716049383,1234,1:23:08,0.430799220273,-10.4219511939,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/703,,1,10,0.0397348031402,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/41.out,0.931922631158,mean_var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/41.err,/opt/condor-7.4.2/local.brams07/execute/dir_31118/tmp07wExU,1000,-1,0.825477131707,max,2,703,[],250,5915.21319389,88750,0.0397348014317,2500,.,0,pca,1304544701.3,1304538785.92,/data/lisa/exp/hamelphi,1304538786.09,1.0,1,0.0,0.0,124,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams07.iro.umontreal.ca,[],401160,0.000161934432713,1104199390434765595,88751,0,0,mlp,zappa8.iro.umontreal.ca#17731.41#1304538330
8.97132555767e-08,FeatureClassifier,0.85305200117,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,14211.1652422,0.85305200117,0.479012345679,1234,3:56:51,0.432645942341,-10.4072275868,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/704,,1,10,0.0119141349569,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/3.out,0.932006700132,mean_var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/3.err,/opt/condor-7.4.2/local.brams0c/execute/dir_15599/tmp5A83cJ,1000,-1,0.823774331402,max,2,704,[],250,436207.25178,218000,0.0119141352061,2500,.,0,pca,1304956367.52,1304520160.03,/data/lisa/exp/hamelphi,1304520160.26,1.0,6,0.0,0.0,136,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0c.iro.umontreal.ca,[],401160,0.000949083365836,1741122848868804170,218001,0,0,mlp,maggie46.iro.umontreal.ca#10823.3#1304513403
-5.1175181674e-08,FeatureClassifier,0.851391425026,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,14854.6054168,0.851391425026,0.469135802469,1234,4:07:34,0.428798604699,-10.52526786,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/705,,1,10,0.013503308408,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/8.out,0.93126654787,mean_var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/8.err,/opt/condor-7.4.2/local.brams0f/execute/dir_16239/tmp2rfrqQ,1000,-1,0.823952434877,max,2,705,[],250,436788.648552,166000,0.0135033086591,2500,.,0,pca,1304960340.44,1304523551.51,/data/lisa/exp/hamelphi,1304523551.79,1.0,5,0.0,0.0,112,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0f.iro.umontreal.ca,[],401160,0.000574432658712,9070795031072761555,166001,0,0,mlp,maggie46.iro.umontreal.ca#10823.8#1304513403
-3.48109321211e-07,FeatureClassifier,0.866334274572,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,5278.40626287,0.866334274572,0.480452674897,1234,1:27:58,0.435159536268,-10.2676749583,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/706,,1,10,0.0245144478977,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/18.out,0.931789656892,mean_max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/18.err,/opt/condor-7.4.2/local.brams0g/execute/dir_8169/tmpR57oJE,1000,-1,0.831501702191,max,2,706,[],250,426461.82419,84000,0.0245144486958,2500,.,0,pca,1304958916.41,1304532454.36,/data/lisa/exp/hamelphi,1304532454.59,1.0,1,0.0,0.0,158,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0g.iro.umontreal.ca,[],401160,3.71098974231e-05,-7969379774451213799,84001,0,0,mlp,maggie46.iro.umontreal.ca#10823.18#1304513403
1.10467777621e-07,FeatureClassifier,0.86774239617,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,11032.2965679,0.86774239617,0.486419753086,1234,3:03:52,0.4378270237,-10.1882107523,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/707,,1,10,0.0146320480853,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/2.out,0.934261208626,mean_max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/2.err,/opt/condor-7.4.2/local.brams0a/execute/dir_6073/tmp2G4XFo,1000,-1,0.832090361079,max,2,707,[],250,12217.954432,158750,0.0146320484398,2500,.,0,pca,1304550621.1,1304538402.91,/data/lisa/exp/hamelphi,1304538403.14,1.0,5,0.0,0.0,112,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0a.iro.umontreal.ca,[],401160,0.000292521142856,-6447004957897218277,158751,0,0,mlp,zappa8.iro.umontreal.ca#17731.2#1304538330
-3.37820156395e-07,FeatureClassifier,0.864981073423,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,10381.2572591,0.864981073423,0.48353909465,1234,2:53:01,0.434749153586,-10.213563766,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/708,,1,10,0.0106427213177,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/9.out,0.932842981767,mean_max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/9.err,/opt/condor-7.4.2/local.brams0c/execute/dir_31360/tmpXVmhq5,1000,-1,0.830806253861,max,2,708,[],250,15266.1266491,186000,0.0106427217743,2500,.,0,pca,1304553727.4,1304538461.14,/data/lisa/exp/hamelphi,1304538461.28,1.0,3,0.0,0.0,154,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0c.iro.umontreal.ca,[],401160,2.72978343052e-06,2152942333730540738,186001,0,0,mlp,zappa8.iro.umontreal.ca#17731.9#1304538330
-1.49383845405e-08,FeatureClassifier,0.866192719373,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,5035.07976103,0.866192719373,0.477366255144,1234,1:23:55,0.431927772648,-10.3243847717,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/709,,1,10,0.0169532578439,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/15.out,0.932431705693,mean_max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/15.err,/opt/condor-7.4.2/local.brams0d/execute/dir_12065/tmpQezo-O,1000,-1,0.832992765789,max,2,709,[],250,6047.94061399,103000,0.0169532574703,2500,.,0,pca,1304544570.0,1304538521.92,/data/lisa/exp/hamelphi,1304538522.06,1.0,3,0.0,0.0,150,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0d.iro.umontreal.ca,[],401160,2.29824428151e-07,-7714097201051175780,103001,0,0,mlp,zappa8.iro.umontreal.ca#17731.15#1304538330
-2.99166560685e-07,FeatureClassifier,0.865100385723,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,4536.64782906,0.865100385723,0.488065843621,1234,1:15:36,0.435313429773,-10.2225825934,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/710,,1,10,0.0220183636993,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/21.out,0.932014049389,mean_max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/21.err,/opt/condor-7.4.2/local.brams0e/execute/dir_11387/tmpHUq_yG,1000,-1,0.828315681494,max,2,710,[],250,5737.97676206,100250,0.0220183639177,2500,.,0,pca,1304544318.91,1304538580.81,/data/lisa/exp/hamelphi,1304538580.93,1.0,6,0.0,0.0,184,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0e.iro.umontreal.ca,[],401160,1.08958489969e-06,-1179203931710617432,100251,0,0,mlp,zappa8.iro.umontreal.ca#17731.21#1304538330
1.95917406978e-07,FeatureClassifier,0.867353826759,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,5633.87265706,0.867353826759,0.483127572016,1234,1:33:53,0.436185492972,-10.1761818639,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/711,,1,10,0.0178422722965,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/29.out,0.932937047901,mean_max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/29.err,/opt/condor-7.4.2/local.brams04/execute/dir_18916/tmpUkOnSP,1000,-1,0.831455092747,max,2,711,[],250,6436.30247784,114250,0.017842272432,2500,.,0,pca,1304545079.46,1304538643.04,/data/lisa/exp/hamelphi,1304538643.16,1.0,1,0.0,0.0,172,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams04.iro.umontreal.ca,[],401160,1.58433917084e-06,-4882564644764770362,114251,0,0,mlp,zappa8.iro.umontreal.ca#17731.29#1304538330
4.49459814679e-07,FeatureClassifier,0.868636725204,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,18541.4880672,0.868636725204,0.485390946502,1234,5:09:01,0.435056940597,-10.2315895705,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/712,,1,10,0.01186550688,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/35.out,0.932496755343,mean_max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/35.err,/opt/condor-7.4.2/local.brams04/execute/dir_19636/tmpfqXXC-,1000,-1,0.829999541967,max,2,712,[],250,24180.406579,209500,0.0118655073319,2500,.,0,pca,1304562881.62,1304538701.09,/data/lisa/exp/hamelphi,1304538701.22,1.0,5,0.0,0.0,100,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams04.iro.umontreal.ca,[],401160,6.89945206831e-06,-3559696561286229973,209501,0,0,mlp,zappa8.iro.umontreal.ca#17731.35#1304538330
-8.08704277379e-08,FeatureClassifier,0.867152168248,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,6078.74049497,0.867152168248,0.481893004115,1234,1:41:18,0.43341540987,-10.2883957168,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/713,,1,10,0.022353855893,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/28.out,0.933444601606,mean_max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/28.err,/opt/condor-7.4.2/local.brams02/execute/dir_3504/tmpfY0IQ2,1000,-1,0.832967368094,max,2,713,[],250,7134.32715797,82500,0.0223538558256,2500,.,0,pca,1304545928.89,1304538794.39,/data/lisa/exp/hamelphi,1304538794.56,1.0,1,0.0,0.0,110,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams02.iro.umontreal.ca,[],401160,9.90249850027e-05,8096016456196801093,82501,0,0,mlp,zappa8.iro.umontreal.ca#17731.28#1304538330
1.89213482904e-07,FeatureClassifier,0.869883422085,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,9541.46745706,0.869883422085,0.491358024691,1234,2:39:01,0.441930850518,-10.2072872468,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/714,,1,10,0.0248178653419,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/16.out,0.932773803441,mean_max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/16.err,/opt/condor-7.4.2/local.brams05/execute/dir_15695/tmpgDeSE9,1000,-1,0.829895863425,max,2,714,[],250,432334.32156,127750,0.0248178650161,2500,.,0,pca,1304963324.85,1304530990.15,/data/lisa/exp/hamelphi,1304530990.53,1.0,1,0.0,0.0,108,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams05.iro.umontreal.ca,[],401160,0.000833453545846,181068141097946087,127751,0,0,mlp,maggie46.iro.umontreal.ca#10823.16#1304513403
